# Oracle disagreements for Hindi (kaikki ∩ UniMorph).
#
# Every row here is one systematic UniMorph hin defect: for a subset
# of lemmas it forms the perfective participle and the vowel-initial
# subjunctive/imperative endings with an independent vowel spliced
# onto the consonant stem (बनऊं, बनया, बनइए) instead of the matra the
# grammar requires (बनूं, बना, बनिए). kaikki.org spells them
# correctly, so every disagreement is ruled o1 (first oracle = kaikki).
# The engine follows kaikki.
#
# lemma	features	resolution	o1(kaikki)	o2(unimorph)
संभोग करना	V;2;SG;PRF;PRS;FEM	o1	संभोग की है	संभोग किई है
संभोग करना	V;2;SG;PRF;PST;FEM	o1	संभोग की थी	संभोग किई थी
संभोग करना	V;2;SG;PRF;SBJV;FEM	o1	संभोग की हो	संभोग किई हो
संभोग करना	V;3;PL;PRF;LGSPEC3;FEM	o1	संभोग की होंगी	संभोग किई होंगी
संभोग करना	V;3;PL;PRF;LGSPEC4;FEM	o1	संभोग की होती	संभोग किई होती
संभोग करना	V;3;PL;PRF;PRS;FEM	o1	संभोग की हैं	संभोग किई हैं
संभोग करना	V;3;PL;PRF;PST;FEM	o1	संभोग की थी	संभोग किई थी
संभोग करना	V;3;PL;PRF;SBJV;FEM	o1	संभोग की हों	संभोग किई हों
संभोग करना	V;3;SG;PRF;LGSPEC3;FEM	o1	संभोग की होगी	संभोग किई होगी
संभोग करना	V;3;SG;PRF;LGSPEC4;FEM	o1	संभोग की होती	संभोग किई होती
संभोग करना	V;3;SG;PRF;PRS;FEM	o1	संभोग की है	संभोग किई है
संभोग करना	V;3;SG;PRF;PST;FEM	o1	संभोग की थी	संभोग किई थी
संभोग करना	V;3;SG;PRF;SBJV;FEM	o1	संभोग की हो	संभोग किई हो
सहायता करना	V;1;PL;PRF;LGSPEC3;FEM	o1	सहायता की होंगी	सहायता किई होंगी
सहायता करना	V;1;PL;PRF;LGSPEC4;FEM	o1	सहायता की होती	सहायता किई होती
सहायता करना	V;1;PL;PRF;PRS;FEM	o1	सहायता की हैं	सहायता किई हैं
सहायता करना	V;1;PL;PRF;PST;FEM	o1	सहायता की थी	सहायता किई थी
सहायता करना	V;1;PL;PRF;SBJV;FEM	o1	सहायता की हों	सहायता किई हों
सहायता करना	V;1;SG;PRF;LGSPEC3;FEM	o1	सहायता की हूंगी	सहायता किई हूंगी
सहायता करना	V;1;SG;PRF;LGSPEC4;FEM	o1	सहायता की होती	सहायता किई होती
सहायता करना	V;1;SG;PRF;PRS;FEM	o1	सहायता की हूं	सहायता किई हूं
सहायता करना	V;1;SG;PRF;PST;FEM	o1	सहायता की थी	सहायता किई थी
सहायता करना	V;1;SG;PRF;SBJV;FEM	o1	सहायता की हूं	सहायता किई हूं
सहायता करना	V;2;PL;PRF;LGSPEC3;FEM	o1	सहायता की होगी	सहायता किई होगी
सहायता करना	V;2;PL;PRF;PRS;FEM	o1	सहायता की हो	सहायता किई हो
सहायता करना	V;2;PL;PRF;SBJV;FEM	o1	सहायता की हो	सहायता किई हो
सहायता करना	V;2;SG;PRF;LGSPEC3;FEM	o1	सहायता की होगी	सहायता किई होगी
सहायता करना	V;2;SG;PRF;LGSPEC4;FEM	o1	सहायता की होती	सहायता किई होती
सहायता करना	V;2;SG;PRF;PRS;FEM	o1	सहायता की है	सहायता किई है
सहायता करना	V;2;SG;PRF;PST;FEM	o1	सहायता की थी	सहायता किई थी
सहायता करना	V;2;SG;PRF;SBJV;FEM	o1	सहायता की हो	सहायता किई हो
सहायता करना	V;3;PL;PRF;LGSPEC3;FEM	o1	सहायता की होंगी	सहायता किई होंगी
सहायता करना	V;3;PL;PRF;LGSPEC4;FEM	o1	सहायता की होती	सहायता किई होती
सहायता करना	V;3;PL;PRF;PRS;FEM	o1	सहायता की हैं	सहायता किई हैं
सहायता करना	V;3;PL;PRF;PST;FEM	o1	सहायता की थी	सहायता किई थी
सहायता करना	V;3;PL;PRF;SBJV;FEM	o1	सहायता की हों	सहायता किई हों
सहायता करना	V;3;SG;PRF;LGSPEC3;FEM	o1	सहायता की होगी	सहायता किई होगी
सहायता करना	V;3;SG;PRF;LGSPEC4;FEM	o1	सहायता की होती	सहायता किई होती
सहायता करना	V;3;SG;PRF;PRS;FEM	o1	सहायता की है	सहायता किई है
सहायता करना	V;3;SG;PRF;PST;FEM	o1	सहायता की थी	सहायता किई थी
सहायता करना	V;3;SG;PRF;SBJV;FEM	o1	सहायता की हो	सहायता किई हो
साफ़ करना	V;1;PL;PRF;LGSPEC3;FEM	o1	साफ़ की होंगी	साफ़ किई होंगी
साफ़ करना	V;1;PL;PRF;LGSPEC4;FEM	o1	साफ़ की होती	साफ़ किई होती
साफ़ करना	V;1;PL;PRF;PRS;FEM	o1	साफ़ की हैं	साफ़ किई हैं
साफ़ करना	V;1;PL;PRF;PST;FEM	o1	साफ़ की थी	साफ़ किई थी
साफ़ करना	V;1;PL;PRF;SBJV;FEM	o1	साफ़ की हों	साफ़ किई हों
साफ़ करना	V;1;SG;PRF;LGSPEC3;FEM	o1	साफ़ की हूंगी	साफ़ किई हूंगी
साफ़ करना	V;1;SG;PRF;LGSPEC4;FEM	o1	साफ़ की होती	साफ़ किई होती
साफ़ करना	V;1;SG;PRF;PRS;FEM	o1	साफ़ की हूं	साफ़ किई हूं
साफ़ करना	V;1;SG;PRF;PST;FEM	o1	साफ़ की थी	साफ़ किई थी
साफ़ करना	V;1;SG;PRF;SBJV;FEM	o1	साफ़ की हूं	साफ़ किई हूं
साफ़ करना	V;2;PL;PRF;LGSPEC3;FEM	o1	साफ़ की होगी	साफ़ किई होगी
साफ़ करना	V;2;PL;PRF;PRS;FEM	o1	साफ़ की हो	साफ़ किई हो
साफ़ करना	V;2;PL;PRF;SBJV;FEM	o1	साफ़ की हो	साफ़ किई हो
साफ़ करना	V;2;SG;PRF;LGSPEC3;FEM	o1	साफ़ की होगी	साफ़ किई होगी
साफ़ करना	V;2;SG;PRF;LGSPEC4;FEM	o1	साफ़ की होती	साफ़ किई होती
साफ़ करना	V;2;SG;PRF;PRS;FEM	o1	साफ़ की है	साफ़ किई है
साफ़ करना	V;2;SG;PRF;PST;FEM	o1	साफ़ की थी	साफ़ किई थी
साफ़ करना	V;2;SG;PRF;SBJV;FEM	o1	साफ़ की हो	साफ़ किई हो
साफ़ करना	V;3;PL;PRF;LGSPEC3;FEM	o1	साफ़ की होंगी	साफ़ किई होंगी
साफ़ करना	V;3;PL;PRF;LGSPEC4;FEM	o1	साफ़ की होती	साफ़ किई होती
साफ़ करना	V;3;PL;PRF;PRS;FEM	o1	साफ़ की हैं	साफ़ किई हैं
साफ़ करना	V;3;PL;PRF;PST;FEM	o1	साफ़ की थी	साफ़ किई थी
साफ़ करना	V;3;PL;PRF;SBJV;FEM	o1	साफ़ की हों	साफ़ किई हों
साफ़ करना	V;3;SG;PRF;LGSPEC3;FEM	o1	साफ़ की होगी	साफ़ किई होगी
साफ़ करना	V;3;SG;PRF;LGSPEC4;FEM	o1	साफ़ की होती	साफ़ किई होती
साफ़ करना	V;3;SG;PRF;PRS;FEM	o1	साफ़ की है	साफ़ किई है
साफ़ करना	V;3;SG;PRF;PST;FEM	o1	साफ़ की थी	साफ़ किई थी
साफ़ करना	V;3;SG;PRF;SBJV;FEM	o1	साफ़ की हो	साफ़ किई हो
सुधार करना	V;1;PL;PRF;LGSPEC3;FEM	o1	सुधार की होंगी	सुधार किई होंगी
सुधार करना	V;1;PL;PRF;LGSPEC4;FEM	o1	सुधार की होती	सुधार किई होती
सुधार करना	V;1;PL;PRF;PRS;FEM	o1	सुधार की हैं	सुधार किई हैं
सुधार करना	V;1;PL;PRF;PST;FEM	o1	सुधार की थी	सुधार किई थी
सुधार करना	V;1;PL;PRF;SBJV;FEM	o1	सुधार की हों	सुधार किई हों
सुधार करना	V;1;SG;PRF;LGSPEC3;FEM	o1	सुधार की हूंगी	सुधार किई हूंगी
सुधार करना	V;1;SG;PRF;LGSPEC4;FEM	o1	सुधार की होती	सुधार किई होती
सुधार करना	V;1;SG;PRF;PRS;FEM	o1	सुधार की हूं	सुधार किई हूं
सुधार करना	V;1;SG;PRF;PST;FEM	o1	सुधार की थी	सुधार किई थी
सुधार करना	V;1;SG;PRF;SBJV;FEM	o1	सुधार की हूं	सुधार किई हूं
सुधार करना	V;2;PL;PRF;LGSPEC3;FEM	o1	सुधार की होगी	सुधार किई होगी
सुधार करना	V;2;PL;PRF;PRS;FEM	o1	सुधार की हो	सुधार किई हो
सुधार करना	V;2;PL;PRF;SBJV;FEM	o1	सुधार की हो	सुधार किई हो
सुधार करना	V;2;SG;PRF;LGSPEC3;FEM	o1	सुधार की होगी	सुधार किई होगी
सुधार करना	V;2;SG;PRF;LGSPEC4;FEM	o1	सुधार की होती	सुधार किई होती
सुधार करना	V;2;SG;PRF;PRS;FEM	o1	सुधार की है	सुधार किई है
सुधार करना	V;2;SG;PRF;PST;FEM	o1	सुधार की थी	सुधार किई थी
सुधार करना	V;2;SG;PRF;SBJV;FEM	o1	सुधार की हो	सुधार किई हो
सुधार करना	V;3;PL;PRF;LGSPEC3;FEM	o1	सुधार की होंगी	सुधार किई होंगी
सुधार करना	V;3;PL;PRF;LGSPEC4;FEM	o1	सुधार की होती	सुधार किई होती
सुधार करना	V;3;PL;PRF;PRS;FEM	o1	सुधार की हैं	सुधार किई हैं
सुधार करना	V;3;PL;PRF;PST;FEM	o1	सुधार की थी	सुधार किई थी
सुधार करना	V;3;PL;PRF;SBJV;FEM	o1	सुधार की हों	सुधार किई हों
सुधार करना	V;3;SG;PRF;LGSPEC3;FEM	o1	सुधार की होगी	सुधार किई होगी
सुधार करना	V;3;SG;PRF;LGSPEC4;FEM	o1	सुधार की होती	सुधार किई होती
सुधार करना	V;3;SG;PRF;PRS;FEM	o1	सुधार की है	सुधार किई है
सुधार करना	V;3;SG;PRF;PST;FEM	o1	सुधार की थी	सुधार किई थी
सुधार करना	V;3;SG;PRF;SBJV;FEM	o1	सुधार की हो	सुधार किई हो
सेक्स करना	V;1;PL;PRF;LGSPEC3;FEM	o1	सेक्स की होंगी	सेक्स किई होंगी
